component_id,name,observed_version,original_cpe,firmware_linkage_type,source,source_name,runtime_status,runtime_evidence,runtime_evidence_strength,upstream_product,upstream_vendor,product_identity_status,normalization_status,normalized_product_version,normalization_evidence,cpe_family_status,active_exact_match,deprecated_match,deprecated_resolution_status,deprecated_chain,resolved_active_cpe,active_product_family_match,stable_template_status,configuration_gate_passed,configuration_only_match,configuration_criteria,mapping_path,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,control_cpe_id,control_cpe_id_vs_gt,review_required,review_stage,review_reason,evidence_summary
199719,kmod-crypto-lib-chacha20poly1305,5.15.176-1,cpe:2.3:a:kmod-crypto-lib-chacha20poly1305:kmod-crypto-lib-chacha20poly1305:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-lib-chacha20poly1305,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: ,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: 
199720,kmod-crypto-lib-curve25519,5.15.176-1,cpe:2.3:a:kmod-crypto-lib-curve25519:kmod-crypto-lib-curve25519:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-lib-curve25519,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: ,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: 
199721,kmod-crypto-lib-poly1305,5.15.176-1,cpe:2.3:a:kmod-crypto-lib-poly1305:kmod-crypto-lib-poly1305:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-lib-poly1305,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: ,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: 
199722,kmod-crypto-manager,5.15.176-1,cpe:2.3:a:kmod-crypto-manager:kmod-crypto-manager:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-manager,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-manager | /etc/modules-boot.d/09-crypto-manager,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-manager | /etc/modules-boot.d/09-crypto-manager
199723,kmod-crypto-md5,5.15.176-1,cpe:2.3:a:kmod-crypto-md5:kmod-crypto-md5:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-md5,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-md5,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-md5
199724,kmod-crypto-null,5.15.176-1,cpe:2.3:a:kmod-crypto-null:kmod-crypto-null:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-null,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-null,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-null
199725,kmod-crypto-pcompress,5.15.176-1,cpe:2.3:a:kmod-crypto-pcompress:kmod-crypto-pcompress:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-pcompress,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: ,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: 
199726,kmod-crypto-rng,5.15.176-1,cpe:2.3:a:kmod-crypto-rng:kmod-crypto-rng:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-rng,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-rng,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-rng
199727,kmod-crypto-seqiv,5.15.176-1,cpe:2.3:a:kmod-crypto-seqiv:kmod-crypto-seqiv:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-seqiv,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-seqiv,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-seqiv
199728,kmod-crypto-sha1,5.15.176-1,cpe:2.3:a:kmod-crypto-sha1:kmod-crypto-sha1:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-sha1,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha1,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha1
199729,kmod-crypto-sha256,5.15.176-1,cpe:2.3:a:kmod-crypto-sha256:kmod-crypto-sha256:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-sha256,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha256,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha256
199730,kmod-crypto-sha512,5.15.176-1,cpe:2.3:a:kmod-crypto-sha512:kmod-crypto-sha512:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-crypto-sha512,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha512,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/09-crypto-sha512
199731,kmod-cypress-serial,5.15.176+1.1.1-1,cpe:2.3:a:kmod-cypress-serial:kmod-cypress-serial:5.15.176+1.1.1-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/cypress-serial,kmod-cypress-serial,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/cypress-serial.ko | /etc/modules.d/99-cypress-serial,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/cypress-serial.ko | /etc/modules.d/99-cypress-serial
199732,kmod-fs-autofs4,5.15.176-1,cpe:2.3:a:kmod-fs-autofs4:kmod-fs-autofs4:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-fs-autofs4,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-autofs4,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-autofs4
199733,kmod-fs-exfat,5.15.176+5.19.1-5,cpe:2.3:a:kmod-fs-exfat:kmod-fs-exfat:5.15.176+5.19.1-5:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/exfat,kmod-fs-exfat,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/exfat.ko | /etc/modules.d/fs-exfat,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/exfat.ko | /etc/modules.d/fs-exfat
199734,kmod-fs-ext4,5.15.176-1,cpe:2.3:a:kmod-fs-ext4:kmod-fs-ext4:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-fs-ext4,NON_PRODUCT_RUNTIME,Official build documentation separates the resident kernel image from modules; Linux parent identity is not inherited by this kmod package. Evidence: control+list+status; version and architecture match; UP-LINUX-KBUILD.,STRONG,Linux kernel parent boundary,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Official build documentation separates the resident kernel image from modules; Linux parent identity is not inherited by this kmod package. Evidence: control+list+status; version and architecture match; UP-LINUX-KBUILD.
199735,kmod-fs-msdos,5.15.176-1,cpe:2.3:a:kmod-fs-msdos:kmod-fs-msdos:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-fs-msdos,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/40-fs-msdos,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/40-fs-msdos
199736,kmod-fs-ntfs,5.15.176-1,cpe:2.3:a:kmod-fs-ntfs:kmod-fs-ntfs:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-fs-ntfs,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-ntfs,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-ntfs
199737,kmod-fs-vfat,5.15.176-1,cpe:2.3:a:kmod-fs-vfat:kmod-fs-vfat:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-fs-vfat,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-vfat,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/30-fs-vfat
199738,kmod-gpio-button-hotplug,5.15.176-3,cpe:2.3:a:kmod-gpio-button-hotplug:kmod-gpio-button-hotplug:5.15.176-3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/gpio-button-hotplug,kmod-gpio-button-hotplug,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/gpio-button-hotplug.ko | /etc/modules-boot.d/30-gpio-button-hotplug | /etc/modules.d/30-gpio-button-hotplug,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /lib/modules/5.15.176/gpio-button-hotplug.ko | /etc/modules-boot.d/30-gpio-button-hotplug | /etc/modules.d/30-gpio-button-hotplug
199739,kmod-gpio-nxp-74hc164,5.15.176-1,cpe:2.3:a:kmod-gpio-nxp-74hc164:kmod-gpio-nxp-74hc164:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-gpio-nxp-74hc164,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/gpio-nxp-74hc164 | /etc/modules-boot.d/gpio-nxp-74hc164,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/gpio-nxp-74hc164 | /etc/modules-boot.d/gpio-nxp-74hc164
199740,kmod-gre6,5.15.176-1,cpe:2.3:a:kmod-gre6:kmod-gre6:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-gre6,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/39-gre6,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/39-gre6
199741,kmod-gre,5.15.176-1,cpe:2.3:a:kmod-gre:kmod-gre:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-gre,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/39-gre,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/39-gre
199742,kmod-hwmon-core,5.15.176-1,cpe:2.3:a:kmod-hwmon-core:kmod-hwmon-core:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-hwmon-core,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: ,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: 
199743,kmod-hwmon-mcp3021,5.15.176-1,cpe:2.3:a:kmod-hwmon-mcp3021:kmod-hwmon-mcp3021:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-hwmon-mcp3021,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/hwmon-mcp3021,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/hwmon-mcp3021
199744,kmod-hwmon-tla2021,5.15.176-1,cpe:2.3:a:kmod-hwmon-tla2021:kmod-hwmon-tla2021:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-hwmon-tla2021,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/hwmon-tla2021,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/hwmon-tla2021
199745,kmod-i2c-core,5.15.176-1,cpe:2.3:a:kmod-i2c-core:kmod-i2c-core:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-i2c-core,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/51-i2c-core,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/51-i2c-core
199746,kmod-i2c-mt7628,5.15.176-1,cpe:2.3:a:kmod-i2c-mt7628:kmod-i2c-mt7628:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-i2c-mt7628,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/59-i2c-mt7628,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/59-i2c-mt7628
199747,kmod-ip6-tunnel,5.15.176-1,cpe:2.3:a:kmod-ip6-tunnel:kmod-ip6-tunnel:5.15.176-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/kernel/linux,kmod-ip6-tunnel,NON_PRODUCT_RUNTIME,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/32-ip6-tunnel,STRONG,,,PARTIAL_OR_SPLIT_COMPONENT,NO_PRODUCT_VERSION,,,NOT_EVALUATED,false,false,,,,false,,false,false,,SKIPPED_NON_PRODUCT_RUNTIME,,DIRECT_OFFICIAL_CPE_NOT_CONFIRMED,NON_PRODUCT_RUNTIME,N/A,,NO_CONTROL_CPE_ID,false,,,Exact control/list/status payload places the component in the rulebook-explicit accessory class KERNEL_OR_KMOD; representative paths: /etc/modules.d/32-ip6-tunnel
