component_id,repository,tag,sbom_source_path,bom_ref,component_type,component_name,component_version,publisher,purl,raw_cpe,structural_status,error_message,part_raw,vendor_raw,product_raw,version_raw,update_raw,edition_raw,language_raw,sw_edition_raw,target_sw_raw,target_hw_raw,other_raw
130843,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcap2@1%3A2.66-4%2Bdeb12u3%2Bb1?arch=amd64&distro=debian-12.15&package-id=655ca54e08012b99&upstream=libcap2%401%3A2.66-4%2Bdeb12u3,library,libcap2,1:2.66-4+deb12u3+b1,Christian Kastner <ckk@debian.org>,pkg:deb/debian/libcap2@1%3A2.66-4%2Bdeb12u3%2Bb1?arch=amd64&distro=debian-12.15&upstream=libcap2%401%3A2.66-4%2Bdeb12u3,cpe:2.3:a:libcap2:libcap2:1\:2.66-4\+deb12u3\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcap2,libcap2,1\:2.66-4\+deb12u3\+b1,*,*,*,*,*,*,*
130842,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcap-ng0@0.8.3-1%2Bb3?arch=amd64&distro=debian-12.15&package-id=9a34227939df7216&upstream=libcap-ng%400.8.3-1,library,libcap-ng0,0.8.3-1+b3,Håvard F. Aasen <havard.f.aasen@pfft.no>,pkg:deb/debian/libcap-ng0@0.8.3-1%2Bb3?arch=amd64&distro=debian-12.15&upstream=libcap-ng%400.8.3-1,cpe:2.3:a:libcap-ng0:libcap-ng0:0.8.3-1\+b3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcap-ng0,libcap-ng0,0.8.3-1\+b3,*,*,*,*,*,*,*
130834,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libc-bin@2.36-9%2Bdeb12u14?arch=amd64&distro=debian-12.15&package-id=0d487d9c5e9a860d&upstream=glibc,library,libc-bin,2.36-9+deb12u14,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/libc-bin@2.36-9%2Bdeb12u14?arch=amd64&distro=debian-12.15&upstream=glibc,cpe:2.3:a:libc-bin:libc-bin:2.36-9\+deb12u14:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libc-bin,libc-bin,2.36-9\+deb12u14,*,*,*,*,*,*,*
130844,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcbor0.8@0.8.0-2%2Bb1?arch=amd64&distro=debian-12.15&package-id=d8e89a302ab66466&upstream=libcbor%400.8.0-2,library,libcbor0.8,0.8.0-2+b1,Vincent Bernat <bernat@debian.org>,pkg:deb/debian/libcbor0.8@0.8.0-2%2Bb1?arch=amd64&distro=debian-12.15&upstream=libcbor%400.8.0-2,cpe:2.3:a:libcbor0.8:libcbor0.8:0.8.0-2\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcbor0.8,libcbor0.8,0.8.0-2\+b1,*,*,*,*,*,*,*
130845,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcc1-0@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12.15&package-id=4d6867490f2ee31b&upstream=gcc-12,library,libcc1-0,12.2.0-14+deb12u1,Debian GCC Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/libcc1-0@12.2.0-14%2Bdeb12u1?arch=amd64&distro=debian-12.15&upstream=gcc-12,cpe:2.3:a:libcc1-0:libcc1-0:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcc1-0,libcc1-0,12.2.0-14\+deb12u1,*,*,*,*,*,*,*
130835,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libc-dev-bin@2.36-9%2Bdeb12u14?arch=amd64&distro=debian-12.15&package-id=05457b2d3472913c&upstream=glibc,library,libc-dev-bin,2.36-9+deb12u14,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/libc-dev-bin@2.36-9%2Bdeb12u14?arch=amd64&distro=debian-12.15&upstream=glibc,cpe:2.3:a:libc-dev-bin:libc-dev-bin:2.36-9\+deb12u14:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libc-dev-bin,libc-dev-bin,2.36-9\+deb12u14,*,*,*,*,*,*,*
130846,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcom-err2@1.47.0-2%2Bb2?arch=amd64&distro=debian-12.15&package-id=d35ef33fd323c933&upstream=e2fsprogs%401.47.0-2,library,libcom-err2,1.47.0-2+b2,Theodore Y. Ts'o <tytso@mit.edu>,pkg:deb/debian/libcom-err2@1.47.0-2%2Bb2?arch=amd64&distro=debian-12.15&upstream=e2fsprogs%401.47.0-2,cpe:2.3:a:libcom-err2:libcom-err2:1.47.0-2\+b2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcom-err2,libcom-err2,1.47.0-2\+b2,*,*,*,*,*,*,*
130848,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcrypt1@1%3A4.4.33-2?arch=amd64&distro=debian-12.15&package-id=66f0c5120721190f&upstream=libxcrypt,library,libcrypt1,1:4.4.33-2,Marco d'Itri <md@linux.it>,pkg:deb/debian/libcrypt1@1%3A4.4.33-2?arch=amd64&distro=debian-12.15&upstream=libxcrypt,cpe:2.3:a:libcrypt1:libcrypt1:1\:4.4.33-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcrypt1,libcrypt1,1\:4.4.33-2,*,*,*,*,*,*,*
130847,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcrypt-dev@1%3A4.4.33-2?arch=amd64&distro=debian-12.15&package-id=70fd00a6d5b17a3e&upstream=libxcrypt,library,libcrypt-dev,1:4.4.33-2,Marco d'Itri <md@linux.it>,pkg:deb/debian/libcrypt-dev@1%3A4.4.33-2?arch=amd64&distro=debian-12.15&upstream=libxcrypt,cpe:2.3:a:libcrypt-dev:libcrypt-dev:1\:4.4.33-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcrypt-dev,libcrypt-dev,1\:4.4.33-2,*,*,*,*,*,*,*
130850,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12.15&package-id=f893e5b0c4f34ee1&upstream=binutils,library,libctf0,2.40-2,Matthias Klose <doko@debian.org>,pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12.15&upstream=binutils,cpe:2.3:a:libctf0:libctf0:2.40-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libctf0,libctf0,2.40-2,*,*,*,*,*,*,*
130849,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12.15&package-id=882c1aa85bf92608&upstream=binutils,library,libctf-nobfd0,2.40-2,Matthias Klose <doko@debian.org>,pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12.15&upstream=binutils,cpe:2.3:a:libctf-nobfd0:libctf-nobfd0:2.40-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libctf-nobfd0,libctf-nobfd0,2.40-2,*,*,*,*,*,*,*
130851,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcurl3-gnutls@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&package-id=f49af56f3a8f57c1&upstream=curl,library,libcurl3-gnutls,7.88.1-10+deb12u15,Alessandro Ghedini <ghedo@debian.org>,pkg:deb/debian/libcurl3-gnutls@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&upstream=curl,cpe:2.3:a:libcurl3-gnutls:libcurl3-gnutls:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcurl3-gnutls,libcurl3-gnutls,7.88.1-10\+deb12u15,*,*,*,*,*,*,*
130852,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&package-id=a6e2427d3e834f56&upstream=curl,library,libcurl4,7.88.1-10+deb12u15,Alessandro Ghedini <ghedo@debian.org>,pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&upstream=curl,cpe:2.3:a:libcurl4:libcurl4:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcurl4,libcurl4,7.88.1-10\+deb12u15,*,*,*,*,*,*,*
130853,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libcurl4-openssl-dev@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&package-id=610d5f28e0c6125d&upstream=curl,library,libcurl4-openssl-dev,7.88.1-10+deb12u15,Alessandro Ghedini <ghedo@debian.org>,pkg:deb/debian/libcurl4-openssl-dev@7.88.1-10%2Bdeb12u15?arch=amd64&distro=debian-12.15&upstream=curl,cpe:2.3:a:libcurl4-openssl-dev:libcurl4-openssl-dev:7.88.1-10\+deb12u15:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcurl4-openssl-dev,libcurl4-openssl-dev,7.88.1-10\+deb12u15,*,*,*,*,*,*,*
130854,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdatrie1@0.2.13-2%2Bb1?arch=amd64&distro=debian-12.15&package-id=ef45c9ce0b2d2979&upstream=libdatrie%400.2.13-2,library,libdatrie1,0.2.13-2+b1,Theppitak Karoonboonyanan <thep@debian.org>,pkg:deb/debian/libdatrie1@0.2.13-2%2Bb1?arch=amd64&distro=debian-12.15&upstream=libdatrie%400.2.13-2,cpe:2.3:a:libdatrie1:libdatrie1:0.2.13-2\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdatrie1,libdatrie1,0.2.13-2\+b1,*,*,*,*,*,*,*
130855,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdav1d6@1.0.0-2%2Bdeb12u1?arch=amd64&distro=debian-12.15&package-id=d96162e7206cebef&upstream=dav1d,library,libdav1d6,1.0.0-2+deb12u1,Debian Multimedia Maintainers <debian-multimedia@lists.debian.org>,pkg:deb/debian/libdav1d6@1.0.0-2%2Bdeb12u1?arch=amd64&distro=debian-12.15&upstream=dav1d,cpe:2.3:a:libdav1d6:libdav1d6:1.0.0-2\+deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdav1d6,libdav1d6,1.0.0-2\+deb12u1,*,*,*,*,*,*,*
130857,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdb5.3@5.3.28%2Bdfsg2-1?arch=amd64&distro=debian-12.15&package-id=b0cb4641a25bfdd2&upstream=db5.3,library,libdb5.3,5.3.28+dfsg2-1,Bastian Germann <bage@debian.org>,pkg:deb/debian/libdb5.3@5.3.28%2Bdfsg2-1?arch=amd64&distro=debian-12.15&upstream=db5.3,cpe:2.3:a:libdb5.3:libdb5.3:5.3.28\+dfsg2-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdb5.3,libdb5.3,5.3.28\+dfsg2-1,*,*,*,*,*,*,*
130858,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdb5.3-dev@5.3.28%2Bdfsg2-1?arch=amd64&distro=debian-12.15&package-id=93c2406c4943617c&upstream=db5.3,library,libdb5.3-dev,5.3.28+dfsg2-1,Bastian Germann <bage@debian.org>,pkg:deb/debian/libdb5.3-dev@5.3.28%2Bdfsg2-1?arch=amd64&distro=debian-12.15&upstream=db5.3,cpe:2.3:a:libdb5.3-dev:libdb5.3-dev:5.3.28\+dfsg2-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdb5.3-dev,libdb5.3-dev,5.3.28\+dfsg2-1,*,*,*,*,*,*,*
130856,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdb-dev@5.3.2?arch=amd64&distro=debian-12.15&package-id=b872b644e91a41f1&upstream=db-defaults,library,libdb-dev,5.3.2,Bastian Germann <bage@debian.org>,pkg:deb/debian/libdb-dev@5.3.2?arch=amd64&distro=debian-12.15&upstream=db-defaults,cpe:2.3:a:libdb-dev:libdb-dev:5.3.2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdb-dev,libdb-dev,5.3.2,*,*,*,*,*,*,*
130859,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libde265-0@1.0.11-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&package-id=e9e852b82b9bceda&upstream=libde265,library,libde265-0,1.0.11-1+deb12u2,Debian Multimedia Maintainers <debian-multimedia@lists.debian.org>,pkg:deb/debian/libde265-0@1.0.11-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&upstream=libde265,cpe:2.3:a:libde265-0:libde265-0:1.0.11-1\+deb12u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libde265-0,libde265-0,1.0.11-1\+deb12u2,*,*,*,*,*,*,*
130860,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdebconfclient0@0.270?arch=amd64&distro=debian-12.15&package-id=2690aae2bbaa51bf&upstream=cdebconf,library,libdebconfclient0,0.270,Debian Install System Team <debian-boot@lists.debian.org>,pkg:deb/debian/libdebconfclient0@0.270?arch=amd64&distro=debian-12.15&upstream=cdebconf,cpe:2.3:a:libdebconfclient0:libdebconfclient0:0.270:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdebconfclient0,libdebconfclient0,0.270,*,*,*,*,*,*,*
130862,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdeflate0@1.14-1?arch=amd64&distro=debian-12.15&package-id=05eb2b8cad64f512&upstream=libdeflate,library,libdeflate0,1.14-1,Debian Med Packaging Team <debian-med-packaging@lists.alioth.debian.org>,pkg:deb/debian/libdeflate0@1.14-1?arch=amd64&distro=debian-12.15&upstream=libdeflate,cpe:2.3:a:libdeflate0:libdeflate0:1.14-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdeflate0,libdeflate0,1.14-1,*,*,*,*,*,*,*
130861,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdeflate-dev@1.14-1?arch=amd64&distro=debian-12.15&package-id=952fef15b32fe41f&upstream=libdeflate,library,libdeflate-dev,1.14-1,Debian Med Packaging Team <debian-med-packaging@lists.alioth.debian.org>,pkg:deb/debian/libdeflate-dev@1.14-1?arch=amd64&distro=debian-12.15&upstream=libdeflate,cpe:2.3:a:libdeflate-dev:libdeflate-dev:1.14-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdeflate-dev,libdeflate-dev,1.14-1,*,*,*,*,*,*,*
130865,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdjvulibre21@3.5.28-2.2~deb12u1?arch=amd64&distro=debian-12.15&package-id=418baeddfb5419b1&upstream=djvulibre,library,libdjvulibre21,3.5.28-2.2~deb12u1,Barak A. Pearlmutter <bap@debian.org>,pkg:deb/debian/libdjvulibre21@3.5.28-2.2~deb12u1?arch=amd64&distro=debian-12.15&upstream=djvulibre,cpe:2.3:a:libdjvulibre21:libdjvulibre21:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdjvulibre21,libdjvulibre21,3.5.28-2.2\~deb12u1,*,*,*,*,*,*,*
130863,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdjvulibre-dev@3.5.28-2.2~deb12u1?arch=amd64&distro=debian-12.15&package-id=5aab73fbea5aee58&upstream=djvulibre,library,libdjvulibre-dev,3.5.28-2.2~deb12u1,Barak A. Pearlmutter <bap@debian.org>,pkg:deb/debian/libdjvulibre-dev@3.5.28-2.2~deb12u1?arch=amd64&distro=debian-12.15&upstream=djvulibre,cpe:2.3:a:libdjvulibre-dev:libdjvulibre-dev:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdjvulibre-dev,libdjvulibre-dev,3.5.28-2.2\~deb12u1,*,*,*,*,*,*,*
130864,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdjvulibre-text@3.5.28-2.2~deb12u1?arch=all&distro=debian-12.15&package-id=5fb954adbf7e9740&upstream=djvulibre,library,libdjvulibre-text,3.5.28-2.2~deb12u1,Barak A. Pearlmutter <bap@debian.org>,pkg:deb/debian/libdjvulibre-text@3.5.28-2.2~deb12u1?arch=all&distro=debian-12.15&upstream=djvulibre,cpe:2.3:a:libdjvulibre-text:libdjvulibre-text:3.5.28-2.2\~deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdjvulibre-text,libdjvulibre-text,3.5.28-2.2\~deb12u1,*,*,*,*,*,*,*
130866,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libdpkg-perl@1.21.23?arch=all&distro=debian-12.15&package-id=4dc9dc8e1cba5a53&upstream=dpkg,library,libdpkg-perl,1.21.23,Dpkg Developers <debian-dpkg@lists.debian.org>,pkg:deb/debian/libdpkg-perl@1.21.23?arch=all&distro=debian-12.15&upstream=dpkg,cpe:2.3:a:libdpkg-perl:libdpkg-perl:1.21.23:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libdpkg-perl,libdpkg-perl,1.21.23,*,*,*,*,*,*,*
130867,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libedit2@3.1-20221030-2?arch=amd64&distro=debian-12.15&package-id=8f19d012fa950b7b&upstream=libedit,library,libedit2,3.1-20221030-2,LLVM Packaging Team <pkg-llvm-team@lists.alioth.debian.org>,pkg:deb/debian/libedit2@3.1-20221030-2?arch=amd64&distro=debian-12.15&upstream=libedit,cpe:2.3:a:libedit2:libedit2:3.1-20221030-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libedit2,libedit2,3.1-20221030-2,*,*,*,*,*,*,*
130868,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libelf1@0.188-2.1?arch=amd64&distro=debian-12.15&package-id=00b653c92ba9a809&upstream=elfutils,library,libelf1,0.188-2.1,Debian Elfutils Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/libelf1@0.188-2.1?arch=amd64&distro=debian-12.15&upstream=elfutils,cpe:2.3:a:libelf1:libelf1:0.188-2.1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libelf1,libelf1,0.188-2.1,*,*,*,*,*,*,*
130869,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/liberror-perl@0.17029-2?arch=all&distro=debian-12.15&package-id=8e47a7bda9a3eeed,library,liberror-perl,0.17029-2,Debian Perl Group <pkg-perl-maintainers@lists.alioth.debian.org>,pkg:deb/debian/liberror-perl@0.17029-2?arch=all&distro=debian-12.15,cpe:2.3:a:liberror-perl:liberror-perl:0.17029-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,liberror-perl,liberror-perl,0.17029-2,*,*,*,*,*,*,*
130870,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=3bff02d75bb58680&upstream=libevent,library,libevent-2.1-7,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-2.1-7:libevent-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-2.1-7,libevent-2.1-7,2.1.12-stable-8,*,*,*,*,*,*,*
130871,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-core-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=81f8f40593dde106&upstream=libevent,library,libevent-core-2.1-7,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-core-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-core-2.1-7:libevent-core-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-core-2.1-7,libevent-core-2.1-7,2.1.12-stable-8,*,*,*,*,*,*,*
130872,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-dev@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=70abff7d6854b10e&upstream=libevent,library,libevent-dev,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-dev@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-dev:libevent-dev:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-dev,libevent-dev,2.1.12-stable-8,*,*,*,*,*,*,*
130873,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-extra-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=72da02a0a5952869&upstream=libevent,library,libevent-extra-2.1-7,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-extra-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-extra-2.1-7:libevent-extra-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-extra-2.1-7,libevent-extra-2.1-7,2.1.12-stable-8,*,*,*,*,*,*,*
130874,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-openssl-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=68eaff37849653a8&upstream=libevent,library,libevent-openssl-2.1-7,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-openssl-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-openssl-2.1-7:libevent-openssl-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-openssl-2.1-7,libevent-openssl-2.1-7,2.1.12-stable-8,*,*,*,*,*,*,*
130875,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libevent-pthreads-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&package-id=22e57e4cb995e29f&upstream=libevent,library,libevent-pthreads-2.1-7,2.1.12-stable-8,Nicolas Mora <babelouest@debian.org>,pkg:deb/debian/libevent-pthreads-2.1-7@2.1.12-stable-8?arch=amd64&distro=debian-12.15&upstream=libevent,cpe:2.3:a:libevent-pthreads-2.1-7:libevent-pthreads-2.1-7:2.1.12-stable-8:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libevent-pthreads-2.1-7,libevent-pthreads-2.1-7,2.1.12-stable-8,*,*,*,*,*,*,*
130877,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libexif12@0.6.24-1%2Bdeb12u1?arch=amd64&distro=debian-12.15&package-id=0af0b5ff7d9110d8&upstream=libexif,library,libexif12,0.6.24-1+deb12u1,Debian PhotoTools Maintainers <pkg-phototools-devel@lists.alioth.debian.org>,pkg:deb/debian/libexif12@0.6.24-1%2Bdeb12u1?arch=amd64&distro=debian-12.15&upstream=libexif,cpe:2.3:a:libexif12:libexif12:0.6.24-1\+deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libexif12,libexif12,0.6.24-1\+deb12u1,*,*,*,*,*,*,*
130876,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libexif-dev@0.6.24-1%2Bdeb12u1?arch=amd64&distro=debian-12.15&package-id=4b942bd8d410c863&upstream=libexif,library,libexif-dev,0.6.24-1+deb12u1,Debian PhotoTools Maintainers <pkg-phototools-devel@lists.alioth.debian.org>,pkg:deb/debian/libexif-dev@0.6.24-1%2Bdeb12u1?arch=amd64&distro=debian-12.15&upstream=libexif,cpe:2.3:a:libexif-dev:libexif-dev:0.6.24-1\+deb12u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libexif-dev,libexif-dev,0.6.24-1\+deb12u1,*,*,*,*,*,*,*
130878,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libexpat1@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&package-id=66ec0b239b3dc1ac&upstream=expat,library,libexpat1,2.5.0-1+deb12u2,Laszlo Boszormenyi (GCS) <gcs@debian.org>,pkg:deb/debian/libexpat1@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&upstream=expat,cpe:2.3:a:libexpat1:libexpat1:2.5.0-1\+deb12u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libexpat1,libexpat1,2.5.0-1\+deb12u2,*,*,*,*,*,*,*
130879,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libexpat1-dev@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&package-id=a7f5ffcb3e600344&upstream=expat,library,libexpat1-dev,2.5.0-1+deb12u2,Laszlo Boszormenyi (GCS) <gcs@debian.org>,pkg:deb/debian/libexpat1-dev@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12.15&upstream=expat,cpe:2.3:a:libexpat1-dev:libexpat1-dev:2.5.0-1\+deb12u2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libexpat1-dev,libexpat1-dev,2.5.0-1\+deb12u2,*,*,*,*,*,*,*
130880,docker.io/library/node,24.18.0,pilot/results/sboms/node-24.18.0.cdx.json,pkg:deb/debian/libext2fs2@1.47.0-2%2Bb2?arch=amd64&distro=debian-12.15&package-id=e42f4960873727f9&upstream=e2fsprogs%401.47.0-2,library,libext2fs2,1.47.0-2+b2,Theodore Y. Ts'o <tytso@mit.edu>,pkg:deb/debian/libext2fs2@1.47.0-2%2Bb2?arch=amd64&distro=debian-12.15&upstream=e2fsprogs%401.47.0-2,cpe:2.3:a:libext2fs2:libext2fs2:1.47.0-2\+b2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libext2fs2,libext2fs2,1.47.0-2\+b2,*,*,*,*,*,*,*
